Frequency	56.17410278
Nucleus	Unknown
0.0650890414246628	2283.0	-7958.0
0.06513704219267509	7171.0	490.0
0.06518504296068738	4041.0	5940.0
0.06523304372869966	-3304.0	7713.0
0.06528104449671195	-7766.0	-199.0
0.06532904526472424	-1975.0	-7941.0
0.06537704603273653	5394.0	-6953.0
0.06542504680074882	9081.0	2835.0
0.0654730475687611	314.0	6335.0
0.0655210483367734	-5661.0	5462.0
0.06556904910478568	-8000.0	-3262.0
0.06561704987279797	353.0	-8366.0
0.06566505064081025	6151.0	-1917.0
0.06571305140882254	6293.0	6264.0
0.06576105217683484	-3672.0	7916.0
0.06580905294484712	-8336.0	1556.0
0.06585705371285941	-5580.0	-5304.0
0.0659050544808717	3577.0	-6031.0
0.065953055248884	6371.0	-416.0
0.06600105601689628	3964.0	7003.0
0.06604905678490856	-6716.0	8578.0
0.06609705755292085	-7411.0	-2902.0
0.06614505832093313	-352.0	-7978.0
0.06619305908894543	6432.0	-5720.0
0.06624105985695772	6577.0	3996.0
0.06628906062497	173.0	7934.0
0.06633706139298229	-5111.0	3068.0
0.06638506216099459	-5691.0	-5202.0
0.06643306292900687	1878.0	-6387.0
0.06648106369701916	9446.0	-2656.0
0.06652906446503144	4625.0	6910.0
0.06657706523304373	-2077.0	6994.0
0.06662506600105603	-10006.0	1161.0
0.06667306676906831	-3101.0	-4735.0
0.0667210675370806	4451.0	-5791.0
0.06676906830509288	8737.0	1905.0
0.06681706907310518	2802.0	8560.0
0.06686506984111747	-5305.0	6078.0
0.06691307060912975	-9018.0	-3241.0
0.06696107137714204	-723.0	-6377.0
0.06700907214515432	5459.0	-5765.0
0.06705707291316662	8332.0	4346.0
0.0671050736811789	-279.0	6136.0
0.06715307444919119	-6873.0	1923.0
0.06720107521720348	-6015.0	-6204.0
0.06724907598521578	1282.0	-8760.0
0.06729707675322806	6569.0	320.0
0.06734507752124035	4901.0	6383.0
0.06739307828925263	-2506.0	8467.0
0.06744107905726492	-6402.0	-815.0
0.06748907982527722	-3442.0	-7600.0
0.0675370805932895	5437.0	-8284.0
0.06758508136130179	8262.0	1333.0
0.06763308212931407	2335.0	8926.0
0.06768108289732637	-6324.0	4107.0
0.06772908366533865	-6543.0	-1261.0
0.06777708443335094	-880.0	-7959.0
0.06782508520136322	8357.0	-5046.0
0.06787308596937551	7051.0	5823.0
0.06792108673738781	301.0	7555.0
0.0679690875054001	-9889.0	1195.0
0.06801708827341238	-5903.0	-6792.0
0.06806508904142466	1898.0	-7761.0
0.06811308980943695	8243.0	1818.0
0.06816109057744925	4075.0	6703.0
0.06820909134546153	-4429.0	7456.0
0.06825709211347382	-7580.0	-692.0
0.0683050928814861	-1440.0	-8880.0
0.0683530936494984	5528.0	-6777.0
0.06840109441751069	8885.0	4127.0
0.06844909518552297	867.0	8610.0
0.06849709595353526	-8004.0	4155.0
0.06854509672154754	-7932.0	-4379.0
0.06859309748955984	592.0	-7774.0
0.06864109825757213	5757.0	-4967.0
0.06868909902558441	7836.0	7186.0
0.0687370997935967	-4093.0	8806.0
0.068785100561609	-9126.0	2575.0
0.06883310132962128	-5594.0	-6097.0
0.06888110209763357	4936.0	-7663.0
0.06892910286564585	8085.0	91.0
0.06897710363365814	3913.0	8314.0
0.06902510440167044	-5036.0	4842.0
0.06907310516968272	-8394.0	-722.0
0.06912110593769501	-1010.0	-9900.0
0.06916910670570729	6918.0	-4528.0
0.06921710747371959	7955.0	2554.0
0.06926510824173188	-583.0	11223.0
0.06931310900974416	-6980.0	4079.0
0.06936110977775645	-6369.0	-2579.0
0.06940911054576873	2313.0	-8128.0
0.06945711131378103	5616.0	-962.0
0.06950511208179332	6742.0	6894.0
0.0695531128498056	-3254.0	8372.0
0.06960111361781789	-9334.0	486.0
0.06964911438583019	-5489.0	-8631.0
0.06969711515384247	5144.0	-6402.0
0.06974511592185476	7042.0	1479.0
0.06979311668986704	3182.0	8280.0
0.06984111745787933	-6585.0	6387.0
0.06988911822589162	-7589.0	-3078.0
0.06993711899390391	-2576.0	-9896.0
0.0699851197619162	6783.0	-5117.0
0.07003312052992848	6826.0	4937.0
0.07008112129794078	-1220.0	6006.0
0.07012912206595306	-9126.0	2096.0
0.07017712283396535	-6208.0	-7114.0
0.07022512360197763	2037.0	-8118.0
0.07027312436998992	9598.0	-2384.0
0.07032112513800222	6231.0	5939.0
0.0703691259060145	-2926.0	6833.0
0.07041712667402679	-8817.0	-386.0
0.07046512744203907	-3371.0	-8943.0
0.07051312821005136	5728.0	-5200.0
0.07056112897806366	6921.0	2505.0
0.07060912974607594	3348.0	9874.0
0.07065713051408823	-8993.0	5339.0
0.07070513128210051	-7035.0	-4724.0
0.07075313205011281	-1276.0	-9771.0
0.0708011328181251	8744.0	-3597.0
0.07084913358613738	5128.0	4328.0
0.07089713435414967	-2968.0	9300.0
0.07094513512216195	-7428.0	1580.0
0.07099313589017425	-3536.0	-5746.0
0.07104113665818654	2765.0	-7704.0
0.07108913742619882	8996.0	-2431.0
0.07113713819421111	3871.0	8056.0
0.07118513896222341	-6641.0	7643.0
0.07123313973023569	-7994.0	-1865.0
0.07128114049824798	-2479.0	-7999.0
0.07132914126626026	7432.0	-7291.0
0.07137714203427255	7578.0	5182.0
0.07142514280228485	2938.0	9985.0
0.07147314357029713	-5727.0	3635.0
0.07152114433830942	-7210.0	-5136.0
0.0715691451063217	-35.0	-7890.0
0.071617145874334	10433.0	-2802.0
0.07166514664234629	6145.0	5990.0
0.07171314741035857	-2579.0	8789.0
0.07176114817837086	-7913.0	1797.0
0.07180914894638314	-4714.0	-7984.0
0.07185714971439544	4869.0	-8201.0
0.07190515048240773	9172.0	1102.0
0.07195315125042001	1636.0	9896.0
0.0720011520184323	-6127.0	6632.0
0.0720491527864446	-8645.0	-2325.0
0.07209715355445688	-298.0	-6938.0
0.07214515432246917	7869.0	-6416.0
0.07219315509048145	9671.0	4532.0
0.07224115585849374	-2245.0	10361.0
0.07228915662650603	-7924.0	3775.0
0.07233715739451832	-6812.0	-8534.0
0.0723851581625306	1883.0	-8022.0
0.07243315893054289	7331.0	-544.0
0.07248115969855519	7781.0	8088.0
0.07252916046656747	-4063.0	8907.0
0.07257716123457976	-9266.0	1695.0
0.07262516200259204	-5689.0	-7992.0
0.07267316277060433	4805.0	-7709.0
0.07272116353861663	9442.0	3035.0
0.07276916430662891	1078.0	9333.0
0.0728171650746412	-6668.0	5440.0
0.07286516584265348	-8139.0	-2939.0
0.07291316661066578	-1469.0	-8978.0
0.07296116737867807	7580.0	-3966.0
0.07300916814669035	7822.0	6173.0
0.07305716891470264	-1256.0	8314.0
0.07310516968271492	-7789.0	3463.0
0.07315317045072722	-6288.0	-7923.0
0.07320117121873951	2937.0	-11455.0
0.0732491719867518	8723.0	-1135.0
0.07329717275476408	6802.0	8463.0
0.07334517352277636	-4217.0	7558.0
0.07339317429078866	-9506.0	239.0
0.07344117505880095	-5316.0	-6877.0
0.07348917582681323	7732.0	-6868.0
0.07353717659482552	10788.0	2012.0
0.07358517736283782	1542.0	8924.0
0.0736331781308501	-7212.0	6835.0
0.07368117889886239	-9300.0	-3662.0
0.07372917966687467	-104.0	-9334.0
0.07377718043488696	9164.0	-4807.0
0.07382518120289926	7839.0	6159.0
0.07387318197091154	-1842.0	9411.0
0.07392118273892383	-9053.0	2129.0
0.07396918350693611	-8387.0	-6413.0
0.07401718427494841	4406.0	-9283.0
0.0740651850429607	10120.0	-734.0
0.07411318581097298	4384.0	7660.0
0.07416118657898527	-6166.0	7863.0
0.07420918734699755	-11019.0	-3790.0
0.07425718811500985	-2722.0	-9192.0
0.07430518888302214	5866.0	-6693.0
0.07435318965103442	9061.0	3710.0
0.0744011904190467	3561.0	8598.0
0.074449191187059	-8135.0	4130.0
0.07449719195507129	-8825.0	-4085.0
0.07454519272308358	784.0	-10362.0
0.07459319349109586	8946.0	-809.0
0.07464119425910815	5840.0	6991.0
0.07468919502712044	-2617.0	7030.0
0.07473719579513273	-10657.0	928.0
0.07478519656314501	-5243.0	-8827.0
0.0748331973311573	6283.0	-8959.0
0.0748811980991696	10923.0	-1621.0
0.07492919886718188	3389.0	10001.0
0.07497719963519417	-6137.0	7794.0
0.07502520040320645	-8454.0	-3668.0
0.07507320117121874	-1278.0	-10594.0
0.07512120193923104	7893.0	-6102.0
0.07516920270724332	9655.0	5170.0
0.07521720347525561	926.0	9525.0
0.0752652042432679	-8646.0	5407.0
0.0753132050112802	-5100.0	-5685.0
0.07536120577929248	1569.0	-8080.0
0.07540920654730476	8869.0	-3872.0
0.07545720731531705	6189.0	8326.0
0.07550520808332933	-2646.0	9221.0
0.07555320885134163	-9069.0	-783.0
0.07560120961935392	-5706.0	-7449.0
0.0756492103873662	5342.0	-8057.0
0.07569721115537849	9750.0	4164.0
0.07574521192339077	419.0	8008.0
0.07579321269140307	-8398.0	4639.0
0.07584121345941536	-9833.0	-4570.0
0.07588921422742764	-44.0	-8859.0
0.07593721499543993	8463.0	-5474.0
0.07598521576345223	6401.0	4923.0
0.07603321653146451	190.0	9369.0
0.0760812172994768	-8056.0	2017.0
0.07612921806748908	-5903.0	-6590.0
0.07617721883550137	2413.0	-9745.0
0.07622521960351367	10259.0	-465.0
0.07627322037152595	6651.0	9257.0
0.07632122113953824	-3960.0	8417.0
0.07636922190755052	-9150.0	-1040.0
0.07641722267556282	-4547.0	-9262.0
0.0764652234435751	6574.0	-7733.0
0.07651322421158739	9051.0	3060.0
0.07656122497959968	-1.0	8423.0
0.07660922574761196	-7522.0	6807.0
0.07665722651562426	-9161.0	-5474.0
0.07670522728363655	214.0	-8209.0
0.07675322805164883	8248.0	-5117.0
0.07680122881966112	6599.0	7622.0
0.07684922958767341	-3255.0	10071.0
0.0768972303556857	-9202.0	1416.0
0.07694523112369799	-5581.0	-7510.0
0.07699323189171027	2153.0	-8682.0
0.07704123265972256	10239.0	-97.0
0.07708923342773485	4994.0	8872.0
0.07713723419574714	-6968.0	5641.0
0.07718523496375942	-8616.0	-2527.0
0.07723323573177171	-2369.0	-10667.0
0.07728123649978401	8858.0	-6983.0
0.0773292372677963	9479.0	5375.0
0.07737723803580858	1587.0	9254.0
0.07742523880382086	-6959.0	3569.0
0.07747323957183315	-7576.0	-6394.0
0.07752124033984545	2700.0	-9460.0
0.07756924110785773	8061.0	-2583.0
0.07761724187587002	8006.0	7396.0
0.0776652426438823	-4402.0	8785.0
0.0777132434118946	-9194.0	1975.0
0.07776124417990689	-3883.0	-8175.0
0.07780924494791917	5690.0	-9801.0
0.07785724571593146	11384.0	1669.0
0.07790524648394374	1708.0	9070.0
0.07795324725195604	-5138.0	5635.0
0.07800124801996833	-9405.0	-4055.0
0.07804924878798061	-1122.0	-9333.0
0.0780972495559929	9975.0	-6597.0
0.0781452503240052	8980.0	4945.0
0.07819325109201748	-490.0	11028.0
0.07824125186002977	-8841.0	1351.0
0.07828925262804205	-8174.0	-6069.0
0.07833725339605434	1675.0	-8446.0
0.07838525416406664	11629.0	-1184.0
0.07843325493207892	4012.0	9158.0
0.07848125570009121	-6184.0	9732.0
0.07852925646810349	-10650.0	-161.0
0.07857725723611578	-5279.0	-9549.0
0.07862525800412808	6070.0	-7102.0
0.07867325877214036	7888.0	2898.0
0.07872125954015265	749.0	9752.0
0.07876926030816493	-8007.0	5580.0
0.07881726107617723	-9656.0	-2772.0
0.07886526184418952	324.0	-9666.0
0.0789132626122018	7756.0	-5384.0
0.07896126338021409	8351.0	5733.0
0.07900926414822637	-3243.0	8540.0
0.07905726491623867	-8622.0	1246.0
0.07910526568425096	-6727.0	-6481.0
0.07915326645226324	3821.0	-9155.0
0.07920126722027553	9548.0	-288.0
0.07924926798828782	4958.0	8189.0
0.07929726875630011	-4600.0	7507.0
0.0793452695243124	-9711.0	-981.0
0.07939327029232468	-3135.0	-8389.0
0.07944127106033697	7250.0	-5407.0
0.07948927182834926	8839.0	3985.0
0.07953727259636155	3552.0	9430.0
0.07958527336437383	-7485.0	4855.0
0.07963327413238612	-8857.0	-4916.0
0.07968127490039842	3351.0	-9792.0
0.0797292756684107	9993.0	-815.0
0.07977727643642299	7129.0	4607.0
0.07982527720443527	-1444.0	11326.0
0.07987327797244756	-10641.0	1652.0
0.07992127874045986	-6083.0	-8253.0
0.07996927950847214	4711.0	-8680.0
0.08001728027648443	9736.0	90.0
0.08006528104449671	2619.0	9966.0
0.08011328181250901	-5061.0	6544.0
0.0801612825805213	-9857.0	-2461.0
0.08020928334853358	-1195.0	-9157.0
0.08025728411654587	8814.0	-7087.0
0.08030528488455815	8813.0	6230.0
0.08035328565257045	-658.0	9571.0
0.08040128642058274	-8323.0	3547.0
0.08044928718859502	-6454.0	-5892.0
0.08049728795660731	1047.0	-10408.0
0.08054528872461961	10082.0	-3954.0
0.08059328949263189	5636.0	8364.0
0.08064129026064418	-1721.0	7826.0
0.08068929102865646	-10338.0	651.0
0.08073729179666875	-3560.0	-8921.0
0.08078529256468105	5986.0	-8613.0
0.08083329333269333	11862.0	2049.0
0.08088129410070562	2991.0	8815.0
0.0809292948687179	-7026.0	6498.0
0.0809772956367302	-8991.0	-5281.0
0.08102529640474249	-2182.0	-12266.0
0.08107329717275477	9151.0	-4383.0
0.08112129794076706	8314.0	4003.0
0.08116929870877934	-1384.0	10076.0
0.08121729947679164	-9642.0	3432.0
0.08126530024480393	-7472.0	-6436.0
0.08131330101281621	2910.0	-9377.0
0.0813613017808285	10989.0	-1396.0
0.08140930254884078	7374.0	8550.0
0.08145730331685308	-5509.0	7872.0
0.08150530408486537	-11174.0	-764.0
0.08155330485287765	-2628.0	-8720.0
0.08160130562088994	7067.0	-7984.0
0.08164930638890223	10555.0	3525.0
0.08169730715691452	2769.0	10587.0
0.0817453079249268	-8541.0	9463.0
0.08179330869293909	-9060.0	-3749.0
0.08184130946095138	-806.0	-8863.0
0.08188931022896367	8036.0	-5135.0
0.08193731099697596	7616.0	6619.0
0.08198531176498824	-1820.0	11738.0
0.08203331253300053	-9647.0	2897.0
0.08208131330101283	-6476.0	-7343.0
0.08212931406902511	5069.0	-9218.0
0.0821773148370374	9857.0	-563.0
0.08222531560504968	3589.0	6869.0
0.08227331637306197	-4260.0	9616.0
0.08232131714107427	-9672.0	-2512.0
0.08236931790908655	-3807.0	-8283.0
0.08241731867709884	7541.0	-8017.0
0.08246531944511112	10229.0	4160.0
0.08251332021312342	868.0	10292.0
0.08256132098113571	-8612.0	5024.0
0.082609321749148	-8314.0	-5188.0
0.08265732251716028	2.0	-9896.0
0.08270532328517256	8599.0	-2443.0
0.08275332405318486	7436.0	8283.0
0.08280132482119715	-2745.0	10963.0
0.08284932558920943	-11058.0	1706.0
0.08289732635722172	-6491.0	-9086.0
0.08294532712523402	4555.0	-10110.0
0.0829933278932463	9428.0	176.0
0.08304132866125859	1942.0	10243.0
0.08308932942927087	-6157.0	7956.0
0.08313733019728316	-10257.0	-2527.0
0.08318533096529546	63.0	-9677.0
0.08323333173330774	7025.0	-5533.0
0.08328133250132003	9717.0	4396.0
0.08332933326933231	874.0	10400.0
0.08337733403734461	-8405.0	4654.0
0.0834253348053569	-8321.0	-4453.0
0.08347333557336918	1439.0	-9714.0
0.08352133634138147	10155.0	-4068.0
0.08356933710939375	5038.0	8332.0
0.08361733787740605	-5054.0	8463.0
0.08366533864541834	-10156.0	-558.0
0.08371333941343062	-4574.0	-8733.0
0.0837613401814429	6194.0	-8101.0
0.08380934094945519	11416.0	1209.0
0.08385734171746749	3283.0	10822.0
0.08390534248547978	-8262.0	7817.0
0.08395334325349206	-9128.0	-5186.0
0.08400134402150435	-1286.0	-7870.0
0.08404934478951664	9553.0	-5157.0
0.08409734555752893	6813.0	6709.0
0.08414534632554121	-1348.0	10395.0
0.0841933470935535	-10201.0	4845.0
0.08424134786156579	-5689.0	-7753.0
0.08428934862957808	3351.0	-9334.0
0.08433734939759037	11764.0	-2092.0
0.08438535016560265	7311.0	9053.0
0.08443335093361494	-4671.0	9641.0
0.08448135170162724	-9346.0	288.0
0.08452935246963952	-3328.0	-7980.0
0.08457735323765181	5794.0	-8051.0
0.0846253540056641	9938.0	3994.0
0.08467335477367638	3077.0	9213.0
0.08472135554168868	-8055.0	7333.0
0.08476935630970096	-10114.0	-5751.0
0.08481735707771325	-1215.0	-11669.0
0.08486535784572553	8425.0	-3770.0
0.08491335861373783	6495.0	6103.0
0.08496135938175012	-1871.0	10468.0
0.0850093601497624	-11004.0	1995.0
0.08505736091777469	-8582.0	-8713.0
0.08510536168578697	5521.0	-8485.0
0.08515336245379927	10373.0	-1924.0
0.08520136322181156	6966.0	8610.0
0.08524936398982384	-4851.0	6767.0
0.08529736475783613	-10257.0	-3063.0
0.08534536552584843	-1715.0	-8562.0
0.08539336629386071	5938.0	-7134.0
0.085441367061873	11547.0	3949.0
0.08548936782988528	-969.0	10804.0
0.08553736859789757	-8122.0	3557.0
0.08558536936590987	-8795.0	-4650.0
0.08563337013392215	1390.0	-9373.0
0.08568137090193444	10238.0	-3667.0
0.08572937166994672	8343.0	8944.0
0.08577737243795902	-1446.0	9234.0
0.0858253732059713	-11292.0	216.0
0.08587337397398359	-4907.0	-9585.0
0.08592137474199588	6023.0	-7720.0
0.08596937551000816	10916.0	-855.0
0.08601737627802046	3844.0	10166.0
0.08606537704603275	-6200.0	6033.0
0.08611337781404503	-10008.0	-2645.0
0.08616137858205732	-1584.0	-9871.0
0.08620937935006961	9267.0	-4753.0
0.0862573801180819	7629.0	3650.0
0.08630538088609419	-126.0	10855.0
0.08635338165410647	-10384.0	3977.0
0.08640138242211876	-7437.0	-5950.0
0.08644938319013105	-17.0	-10722.0
0.08649738395814334	8928.0	-2182.0
0.08654538472615562	6171.0	8418.0
0.08659338549416791	-3644.0	6992.0
0.0866413862621802	-11649.0	1334.0
0.0866893870301925	-5587.0	-7159.0
0.08673738779820478	7934.0	-9064.0
0.08678538856621706	10986.0	2553.0
0.08683338933422935	1484.0	9649.0
0.08688139010224165	-9133.0	7644.0
0.08692939087025393	-9712.0	-2989.0
0.08697739163826622	591.0	-10748.0
0.0870253924062785	10002.0	-4704.0
0.08707339317429079	8335.0	5706.0
0.08712139394230309	-2887.0	9604.0
0.08716939471031537	-7889.0	3336.0
0.08721739547832766	-8199.0	-7701.0
0.08726539624633994	3492.0	-7039.0
0.08731339701435224	10850.0	-2165.0
0.08736139778236453	6365.0	7996.0
0.08740939855037681	-5857.0	7496.0
0.0874573993183891	-10646.0	471.0
0.08750540008640138	-2687.0	-10628.0
0.08755340085441368	5755.0	-8446.0
0.08760140162242597	8528.0	3431.0
0.08764940239043825	901.0	8296.0
0.08769740315845054	-9426.0	4167.0
0.08774540392646284	-8956.0	-5614.0
0.08779340469447512	-1257.0	-11266.0
0.0878414054624874	9512.0	-5028.0
0.08788940623049969	6690.0	6332.0
0.08793740699851198	-2084.0	8932.0
0.08798540776652428	-10251.0	751.0
0.08803340853453656	-7255.0	-7196.0
0.08808140930254885	6198.0	-8617.0
0.08812941007056113	8736.0	2.0
0.08817741083857343	3449.0	8457.0
0.08822541160658572	-4710.0	8098.0
0.088273412374598	-8988.0	-1983.0
0.08832141314261029	-644.0	-10418.0
0.08836941391062257	6895.0	-5320.0
0.08841741467863487	10262.0	4229.0
0.08846541544664716	-1626.0	10531.0
0.08851341621465944	-10190.0	5842.0
0.08856141698267173	-6919.0	-5068.0
0.08860941775068402	282.0	-9116.0
0.08865741851869631	10366.0	-2232.0
0.0887054192867086	4772.0	7379.0
0.08875342005472088	-2828.0	8114.0
0.08880142082273317	-10185.0	764.0
0.08884942159074546	-5626.0	-7758.0
0.08889742235875775	6073.0	-8903.0
0.08894542312677003	10535.0	578.0
0.08899342389478232	5262.0	9089.0
0.0890414246627946	-6458.0	7976.0
0.0890894254308069	-8951.0	-2790.0
0.08913742619881919	230.0	-9997.0
0.08918542696683147	8761.0	-6015.0
0.08923342773484376	9808.0	6163.0
0.08928142850285606	-1417.0	10840.0
0.08932942927086834	-8788.0	4328.0
0.08937743003888063	-7731.0	-5599.0
0.08942543080689291	3058.0	-10716.0
0.0894734315749052	9635.0	-1866.0
0.0895214323429175	5403.0	8992.0
0.08956943311092978	-5618.0	6924.0
0.08961743387894207	-9213.0	-1405.0
0.08966543464695435	-4942.0	-8456.0
0.08971343541496665	6278.0	-7930.0
0.08976143618297894	9690.0	2120.0
0.08980943695099122	2147.0	10709.0
0.08985743771900351	-8154.0	6949.0
0.08990543848701579	-10008.0	-3656.0
0.08995343925502809	-1887.0	-9762.0
0.09000144002304038	9086.0	-6338.0
0.09004944079105266	10313.0	4265.0
0.09009744155906495	-607.0	8178.0
0.09014544232707725	-8007.0	3084.0
0.09019344309508953	-6699.0	-6547.0
0.09024144386310182	2544.0	-9394.0
0.0902894446311141	10105.0	-2669.0
0.09033744539912639	5842.0	9271.0
0.09038544616713869	-4058.0	9507.0
0.09043344693515097	-11071.0	-671.0
0.09048144770316326	-1373.0	-8678.0
0.09052944847117554	6562.0	-7251.0
0.09057744923918784	9243.0	2892.0
0.09062545000720013	1117.0	8132.0
0.09067345077521241	-8525.0	5218.0
0.0907214515432247	-6611.0	-4861.0
0.09076945231123698	881.0	-9494.0
0.09081745307924928	8975.0	-3181.0
0.09086545384726157	7429.0	7723.0
0.09091345461527385	-2175.0	8042.0
0.09096145538328614	-7952.0	1699.0
0.09100945615129843	-5723.0	-6613.0
0.09105745691931072	5431.0	-7312.0
0.091105457687323	7895.0	361.0
0.09115345845533529	3432.0	9112.0
0.09120145922334758	-6778.0	8121.0
0.09124945999135987	-9748.0	-3007.0
0.09129746075937216	-4186.0	-8985.0
0.09134546152738444	5475.0	-5754.0
0.09139346229539673	8887.0	3487.0
0.09144146306340903	-1547.0	11234.0
0.09148946383142131	-8195.0	3424.0
0.0915374645994336	-9132.0	-6832.0
0.09158546536744588	568.0	-10601.0
0.09163346613545817	8598.0	-1097.0
0.09168146690347047	7019.0	6772.0
0.09172946767148275	-2578.0	8293.0
0.09177746843949504	-9889.0	-863.0
0.09182546920750732	-5435.0	-9631.0
0.09187346997551961	5635.0	-8172.0
0.09192147074353191	9129.0	-257.0
0.09196947151154419	3577.0	8468.0
0.09201747227955648	-8733.0	6574.0
0.09206547304756876	-9125.0	-5017.0
0.09211347381558106	-1689.0	-8877.0
0.09216147458359335	6760.0	-4599.0
0.09220947535160563	8605.0	6069.0
0.09225747611961792	-1263.0	9463.0
0.0923054768876302	-7660.0	5132.0
0.0923534776556425	-6897.0	-8679.0
0.09240147842365479	3221.0	-8924.0
0.09244947919166707	10552.0	-4452.0
0.09249747995967936	6239.0	9485.0
0.09254548072769166	-5733.0	9110.0
0.09259348149570394	-9366.0	-594.0
0.09264148226371623	-3172.0	-9610.0
0.09268948303172851	5719.0	-6447.0
0.0927374837997408	9674.0	2133.0
0.0927854845677531	2318.0	8253.0
0.09283348533576538	-5965.0	5853.0
0.09288148610377767	-8518.0	-3469.0
0.09292948687178995	-769.0	-8889.0
0.09297748763980225	8917.0	-4092.0
0.09302548840781454	8575.0	5928.0
0.09307348917582682	-1600.0	9619.0
0.0931214899438391	-9073.0	2734.0
0.09316949071185139	-6709.0	-5787.0
0.09321749147986369	5161.0	-9253.0
0.09326549224787598	8969.0	249.0
0.09331349301588826	5534.0	7726.0
0.09336149378390055	-5234.0	7556.0
0.09340949455191284	-8887.0	-2457.0
0.09345749531992513	-603.0	-9472.0
0.09350549608793741	7098.0	-8258.0
0.0935534968559497	8153.0	2965.0
0.09360149762396199	1514.0	8441.0
0.09364949839197428	-8254.0	4803.0
0.09369749915998657	-7671.0	-3367.0
0.09374549992799885	1666.0	-11539.0
0.09379350069601114	9572.0	-2700.0
0.09384150146402344	7048.0	6655.0
0.09388950223203572	-2626.0	8842.0
0.09393750300004801	-8630.0	2764.0
0.0939855037680603	-7163.0	-7866.0
0.09403350453607258	4987.0	-8167.0
0.09408150530408488	6982.0	-656.0
0.09412950607209716	3686.0	7402.0
0.09417750684010945	-7102.0	6242.0
0.09422550760812173	-7859.0	-3086.0
0.09427350837613403	-554.0	-8549.0
0.09432150914414632	7617.0	-6651.0
0.0943695099121586	9182.0	4490.0
0.09441751068017089	1065.0	9459.0
0.09446551144818317	-8326.0	3399.0
0.09451351221619547	-7503.0	-5404.0
0.09456151298420776	1134.0	-10383.0
0.09460951375222004	9289.0	-2852.0
0.09465751452023233	6908.0	7449.0
0.09470551528824461	-2441.0	9649.0
0.09475351605625691	-8545.0	945.0
0.0948015168242692	-3654.0	-7571.0
0.09484951759228148	4208.0	-4304.0
0.09489751836029377	10257.0	3792.0
0.09494551912830607	3683.0	8449.0
0.09499351989631835	-7817.0	6365.0
0.09504152066433064	-9118.0	-2832.0
0.09508952143234292	-1214.0	-9026.0
0.0951375222003552	8234.0	-3337.0
0.0951855229683675	7169.0	5716.0
0.09523352373637979	-1889.0	7703.0
0.09528152450439208	-8850.0	5173.0
0.09532952527240436	-8948.0	-6879.0
0.09537752604041666	3398.0	-7529.0
0.09542552680842895	9136.0	-1236.0
0.09547352757644123	2613.0	7803.0
0.09552152834445352	-3737.0	8390.0
0.0955695291124658	-9893.0	-1138.0
0.0956175298804781	-2361.0	-9483.0
0.09566553064849039	6060.0	-6766.0
0.09571353141650267	8011.0	454.0
0.09576153218451496	2178.0	6681.0
0.09580953295252725	-9721.0	5763.0
0.09585753372053954	-7100.0	-5159.0
0.09590553448855182	-1401.0	-10198.0
0.09595353525656411	10628.0	-3385.0
0.0960015360245764	7325.0	5772.0
0.0960495367925887	-649.0	9507.0
0.09609753756060098	-10554.0	1389.0
0.09614553832861326	-7886.0	-8585.0
0.09619353909662555	6232.0	-6502.0
0.09624153986463785	8177.0	-94.0
0.09628954063265013	6511.0	6015.0
0.09633754140066242	-6552.0	5666.0
0.0963855421686747	-8268.0	-1933.0
0.09643354293668699	-4159.0	-9239.0
0.09648154370469929	8037.0	-7224.0
0.09652954447271157	8695.0	2947.0
0.09657754524072386	1797.0	9133.0
0.09662554600873614	-7691.0	5388.0
0.09667354677674844	-9273.0	-4988.0
0.09672154754476073	1357.0	-8263.0
0.09676954831277301	9519.0	-2536.0
0.0968175490807853	5870.0	6077.0
0.09686554984879758	-2583.0	8788.0
0.09691355061680988	-10643.0	2149.0
0.09696155138482217	-6106.0	-7503.0
0.09700955215283445	3648.0	-7482.0
0.09705755292084674	8818.0	2021.0
0.09710555368885902	3878.0	8827.0
0.09715355445687132	-6836.0	6854.0
0.0972015552248836	-9586.0	-3085.0
0.09724955599289589	-1836.0	-9409.0
0.09729755676090818	6943.0	-5024.0
0.09734555752892048	8053.0	2951.0
0.09739355829693276	329.0	9809.0
0.09744155906494505	-7897.0	3234.0
0.09748955983295733	-6613.0	-5151.0
0.09753756060096962	3250.0	-8504.0
0.09758556136898192	9077.0	-1405.0
0.0976335621369942	8672.0	7370.0
0.09768156290500649	-3355.0	7796.0
0.09772956367301877	-8713.0	960.0
0.09777756444103107	-5379.0	-7751.0
0.09782556520904336	5717.0	-5316.0
0.09787356597705564	8472.0	1731.0
0.09792156674506793	4650.0	8449.0
0.09796956751308021	-7474.0	4931.0
0.09801756828109251	-6673.0	-4434.0
0.0980655690491048	-2710.0	-9535.0
0.09811356981711708	9220.0	-5214.0
0.09816157058512937	5907.0	3278.0
0.09820957135314166	-358.0	8011.0
0.09825757212115395	-8447.0	904.0
0.09830557288916623	-6316.0	-6454.0
0.09835357365717852	2507.0	-7745.0
0.0984015744251908	9232.0	-1786.0
0.0984495751932031	4699.0	6665.0
0.09849757596121539	-3866.0	8426.0
0.09854557672922767	-8684.0	-808.0
0.09859357749723996	-3820.0	-7420.0
0.09864157826525226	8113.0	-8175.0
0.09868957903326454	7885.0	2772.0
0.09873757980127683	1303.0	9458.0
0.09878558056928911	-7802.0	4958.0
0.0988335813373014	-9024.0	-4864.0
